ticket_id|alarm|started_ts|ended_ts|solved_by|src_system|site_visit|priority
T_0000306|50045076|2018-09-06 15:17:03|06-09-2018 16.05.28|team56|OP2|1|3
T_0000307|50045525|2018-05-01 07:47:35|01-05-2018 08.36.57|team48|OP2|0|3
T_0000308|50016052|2018-10-04 07:23:19|04-10-2018 08.07.48|team68|OP2|0|2
T_0000309|50032410|2018-12-22 15:08:57|22/12/2018 15:54:19|team78|OP1|0|3
T_0000310|50049360|2018-05-29 14:30:49|29/05/2018 15:13:26|team30|OP1|0|2
T_0000311|50044231|2018-11-13 22:47:14|13/11/2018 23:44:08|team90|OP1|0|2
T_0000312|50002244|2018-12-29 22:29:29|29-12-2018 23.02.37|team68|OP2|1|3
T_0000313|50045572|2018-02-15 08:20:53|15-02-2018 09.12.46|team56|OP2|1|3
T_0000314|50036603|2018-11-11 15:46:05||team68|OP1|0|2
T_0000315|50032225|2018-02-26 02:46:41|26-02-2018 03.46.25|team56|OP2|1|3
T_0000316|50045549|2018-04-24 16:03:16|24/04/2018 17:01:00|team68|OP1|0|2
T_0000317|50035029|2018-08-30 01:02:43|30/08/2018 01:35:04|team48|OP1|0|2
T_0000318|50040087|2018-08-16 17:03:56|16/08/2018 17:49:06|team34|OP1|0|3
T_0000319|50027045|2018-12-16 16:40:14|16-12-2018 17.29.01|team28|OP2|0|3
T_0000320|50014843|2018-05-04 12:06:27|04-05-2018 12.49.10|team33|OP2|1|3
T_0000321|50008405|2018-09-26 05:12:32||team48|OP1|0|3
T_0000322|50026984|2018-07-26 03:34:22|26/07/2018 04:29:53|team28|OP1|0|3
T_0000323|50044208|2018-05-25 21:40:48||team30|OP2|1|3
T_0000324|50040548|2018-06-02 06:29:35|02-06-2018 07.10.47|team56|OP2|0|2
T_0000325|50019443|2018-06-22 20:52:36|22/06/2018 21:28:07|team56|OP1|1|3
T_0000326|50024945|2018-04-23 10:01:51|23-04-2018 10.57.02|team28|OP2|1|3
T_0000327|50006395|2018-09-02 21:19:36|02/09/2018 22:09:39|team68|OP1|0|2
T_0000328|50037749|2018-05-06 04:42:57|06-05-2018 05.35.11|team90|OP2|0|3
T_0000329|50002090|2018-03-05 11:25:32|05/03/2018 12:04:30|team28|OP1|0|2
T_0000330|50025375|2018-12-01 21:45:44|01/12/2018 22:27:09|team56|OP1|0|3
T_0000331|50013144|2018-11-09 03:14:30||team28|OP1|1|3
T_0000332|50027654|2018-09-28 23:50:41|29-09-2018 00.36.29|team34|OP2|0|1
T_0000333|50035172|2018-12-14 20:16:43|14-12-2018 20.57.56|team28|OP2|0|3
T_0000334|50008778|2018-04-17 02:07:38|17/04/2018 02:40:42|team28|OP1|1|3
T_0000335|50041287|2018-01-16 05:11:23|16/01/2018 05:47:43|team28|OP1|0|3
T_0000336|50025321|2018-08-07 05:34:10|07-08-2018 06.31.44|team30|OP2|0|3
T_0000337|50040499|2018-06-06 04:03:09|06-06-2018 04.36.31|team34|OP2|0|3
T_0000338|50032767|2018-09-09 20:54:41|09-09-2018 21.32.40|team78|OP2|0|2
T_0000339|50006260|2018-11-05 12:29:09|05/11/2018 13:10:48|team78|OP1|0|1
T_0000340|50038342|2018-04-28 01:56:05|28-04-2018 02.27.17|team68|OP2|0|3
T_0000341|50036265|2018-03-15 11:58:02|15-03-2018 12.56.02|team78|OP2|1|3
T_0000342|50012092|2018-05-06 22:48:25|06-05-2018 23.40.45|team78|OP2|0|1
T_0000343|50019994|2018-06-09 01:35:45|09-06-2018 02.09.50|team30|OP2|1|3
T_0000344|50041804|2018-05-04 23:50:41|05-05-2018 00.23.59|team68|OP2|0|2
T_0000345|50021173|2018-01-26 20:47:26|26-01-2018 21.30.44|team33|OP2|0|3
T_0000346|50043570|2018-12-06 04:10:48|06-12-2018 05.05.28|team28|OP2|1|3
T_0000347|50036281|2018-02-01 08:03:11|01/02/2018 08:42:58|team33|OP1|1|3
T_0000348|50021208|2018-07-27 14:02:06|27-07-2018 14.53.50|team33|OP2|0|3
T_0000349|50041833|2018-06-07 04:19:17|07/06/2018 05:07:17|team28|OP1|0|3
T_0000350|50021112|2018-02-04 00:54:13|04/02/2018 01:45:08|team78|OP1|0|2
T_0000351|50007190|2018-10-19 19:23:05|19-10-2018 20.02.10|team34|OP2|0|2
T_0000352|50004758|2018-03-16 18:37:34|16-03-2018 19.14.57|team56|OP2|0|2
T_0000353|50015174|2018-07-26 01:40:37|26-07-2018 02.29.41|team34|OP2|0|2
T_0000354|50014570|2018-05-16 06:11:19||team30|OP1|0|3
T_0000355|50018442|2018-07-31 19:14:34||team90|OP1|1|3
T_0000356|50012976|2018-05-08 10:24:16|08-05-2018 11.18.53|team30|OP2|0|3
T_0000357|50035081|2018-02-15 18:30:08|15/02/2018 19:25:36|team30|OP1|0|3
T_0000358|50005251|2018-09-24 04:24:19|24-09-2018 05.09.32|team90|OP2|0|2
T_0000359|50036212|2018-12-16 20:56:20|16-12-2018 21.39.13|team34|OP2|0|3
T_0000360|50029910|2018-04-11 23:52:56|12-04-2018 00.41.41|team33|OP2|0|3
T_0000361|50035617|2018-10-02 05:17:51|02/10/2018 06:06:20|team90|OP1|0|1
T_0000362|50013542|2018-01-08 21:03:14|08-01-2018 21.42.06|team30|OP2|0|2
T_0000363|50030754|2018-06-24 05:38:08|24-06-2018 06.13.17|team34|OP2|0|1
T_0000364|50040514|2018-02-18 13:23:28|18-02-2018 14.01.11|team68|OP2|0|2
T_0000365|50016853|2018-01-29 14:49:55|29-01-2018 15.40.01|team78|OP2|0|3
T_0000366|50020493|2018-11-16 06:19:55|16-11-2018 07.18.53|team28|OP2|0|3
T_0000367|50033003|2018-02-19 08:40:00|19-02-2018 09.20.26|team34|OP2|1|3
T_0000368|50000421|2018-08-28 22:58:24|28/08/2018 23:39:28|team68|OP1|0|1
T_0000369|50036972|2018-05-30 21:56:47|30-05-2018 22.27.14|team30|OP2|1|3
T_0000370|50007268|2018-09-12 01:07:39|12-09-2018 02.02.08|team34|OP2|0|3
T_0000371|50007487|2018-05-12 17:19:12|12-05-2018 18.16.57|team90|OP2|0|2
T_0000372|50045832|2018-12-30 19:53:18|30/12/2018 20:47:24|team56|OP1|0|1
T_0000373|50004313|2018-09-07 21:12:43|07/09/2018 21:58:38|team28|OP1|0|2
T_0000374|50006869|2018-12-10 10:32:21|10-12-2018 11.16.36|team68|OP2|0|2
T_0000375|50003097|2018-06-26 13:50:58|26/06/2018 14:45:40|team90|OP1|0|3
T_0000376|50034943|2018-10-19 00:36:03|19-10-2018 01.27.58|team68|OP2|0|1
T_0000377|50043663|2018-02-28 02:13:29|28-02-2018 03.05.00|team34|OP2|0|2
T_0000378|50039257|2018-07-16 10:10:04|16-07-2018 10.46.53|team48|OP2|1|3
T_0000379|50017131|2018-08-29 12:25:32|29-08-2018 13.04.59|team90|OP2|1|3
T_0000380|50027211|2018-03-26 21:50:05|26/03/2018 22:23:36|team48|OP1|0|2
T_0000381|50002960|2018-11-23 00:22:00||team48|OP2|0|3
T_0000382|50018129|2018-01-07 07:59:54|07-01-2018 08.58.21|team30|OP2|1|3
T_0000383|50024527|2018-01-05 06:16:00|05-01-2018 07.12.03|team28|OP2|0|2
T_0000384|50033410|2018-06-03 08:26:17|03-06-2018 08.56.51|team68|OP2|0|3
T_0000385|50015166|2018-06-18 16:14:22|18-06-2018 16.57.23|team90|OP2|0|3
T_0000386|50042214|2018-04-19 13:08:46|19-04-2018 13.48.28|team33|OP2|0|3
T_0000387|50005088|2018-02-26 01:31:03|26/02/2018 02:13:13|team28|OP1|0|2
T_0000388|50042257|2018-02-20 13:39:15|20/02/2018 14:30:19|team28|OP1|0|2
T_0000389|50046655|2018-09-09 02:22:58|09-09-2018 03.16.40|team48|OP2|0|3
T_0000390|50034149|2018-06-04 05:07:36|04-06-2018 05.52.57|team34|OP2|0|1
T_0000391|50028186|2018-12-24 01:17:22||team78|OP2|0|1
T_0000392|50014728|2018-01-02 19:42:47|02/01/2018 20:29:35|team56|OP1|0|2
T_0000393|50008440|2018-04-07 00:00:04|07-04-2018 00.59.38|team48|OP2|0|1
T_0000394|50001847|2018-07-15 21:36:13|15-07-2018 22.32.04|team90|OP2|0|3
T_0000395|50015840|2018-06-16 13:20:52|16-06-2018 14.13.45|team90|OP2|0|2
T_0000396|50030885|2018-03-24 02:43:57|24/03/2018 03:26:22|team33|OP1|0|2
T_0000397|50007210|2018-07-26 17:58:10|26-07-2018 18.54.19|team78|OP2|0|2
T_0000398|50003104|2018-08-15 03:06:06|15-08-2018 03.37.20|team48|OP2|1|3
T_0000399|50008223|2018-04-25 17:39:32|25/04/2018 18:12:46|team90|OP1|0|3
T_0000400|50001642|2018-03-27 08:34:36|27/03/2018 09:29:12|team34|OP1|0|1
T_0000401|50016697|2018-04-02 05:06:19|02-04-2018 05.36.28|team68|OP2|0|3
T_0000402|50010888|2018-03-30 23:57:29|31/03/2018 00:51:37|team56|OP1|0|3
T_0000403|50045259|2018-10-22 19:10:30|22/10/2018 19:45:55|team48|OP1|0|3
T_0000404|50032686|2018-07-13 01:48:09|13/07/2018 02:46:00|team30|OP1|0|3
T_0000405|50047780|2018-12-05 16:10:59||team33|OP2|0|2
T_0000406|50013865|2018-05-27 05:53:00|27-05-2018 06.42.07|team90|OP2|1|3
T_0000407|50045030|2018-01-08 12:41:49|08/01/2018 13:18:36|team33|OP1|0|3
T_0000408|50022658|2018-04-24 05:20:18|24/04/2018 06:07:50|team78|OP1|0|1
T_0000409|50042860|2018-11-16 09:26:38|16-11-2018 10.21.09|team78|OP2|0|3
T_0000410|50028616|2018-09-01 04:07:05|01/09/2018 04:47:37|team33|OP1|0|2
T_0000411|50020884|2018-10-05 12:35:21|05/10/2018 13:07:57|team34|OP1|0|2
T_0000412|50014890|2018-06-15 06:03:08|15/06/2018 06:49:19|team30|OP1|1|3
T_0000413|50039509|2018-12-03 22:53:22|03/12/2018 23:33:09|team34|OP1|1|3
T_0000414|50040767|2018-11-15 03:53:24|15-11-2018 04.53.12|team30|OP2|1|3
T_0000415|50021842|2018-11-24 20:27:00||team48|OP2|0|3
T_0000416|50010500|2018-12-19 14:37:20|19/12/2018 15:23:27|team56|OP1|0|2
T_0000417|50042728|2018-11-03 22:00:58||team78|OP2|1|3
T_0000418|50037830|2018-04-25 14:50:24|25/04/2018 15:31:00|team30|OP1|0|1
T_0000419|50018228|2018-05-26 22:30:09||team33|OP2|0|3
T_0000420|50021421|2018-11-10 07:34:25||team68|OP1|0|2
T_0000421|50015904|2018-03-07 03:47:26|07/03/2018 04:21:10|team30|OP1|1|3
T_0000422|50032643|2018-12-25 08:41:07|25-12-2018 09.18.15|team68|OP2|0|3
T_0000423|50028051|2018-12-08 05:12:06|08/12/2018 05:45:30|team30|OP1|1|3
T_0000424|50025153|2018-06-14 09:22:39||team68|OP2|0|2
T_0000425|50042139|2018-04-19 11:14:55|19/04/2018 12:06:20|team48|OP1|1|3
T_0000426|50012124|2018-01-21 18:51:49|21/01/2018 19:31:28|team34|OP1|0|3
T_0000427|50003436|2018-04-26 01:46:44|26-04-2018 02.34.03|team28|OP2|0|2
T_0000428|50012780|2018-07-15 20:12:39|15/07/2018 21:03:42|team90|OP1|0|3
T_0000429|50029140|2018-02-07 22:38:27||team34|OP2|0|1
T_0000430|50000273|2018-06-19 14:18:46||team30|OP1|0|3
T_0000431|50033666|2018-12-31 09:34:19|31-12-2018 10.24.56|team28|OP2|0|3
T_0000432|50022104|2018-08-31 10:39:59|31/08/2018 11:15:18|team30|OP1|0|2
T_0000433|50020559|2018-12-21 23:15:03|21/12/2018 23:58:12|team48|OP1|0|3
T_0000434|50044782|2018-07-30 18:58:11|30-07-2018 19.50.45|team30|OP2|0|3
T_0000435|50019676|2018-04-29 13:44:19|29/04/2018 14:29:48|team28|OP1|0|2
T_0000436|50044376|2018-12-20 20:42:07|20-12-2018 21.21.16|team90|OP2|0|2
T_0000437|50032796|2018-07-17 15:21:23|17-07-2018 16.19.06|team56|OP2|0|2
T_0000438|50015276|2018-11-22 10:40:29|22-11-2018 11.30.12|team33|OP2|1|3
T_0000439|50027749|2018-10-18 16:38:41|18/10/2018 17:18:12|team28|OP1|0|3
T_0000440|50017980|2018-11-08 03:27:44|08-11-2018 04.06.05|team56|OP2|0|3
T_0000441|50030834|2018-01-18 02:31:24|18-01-2018 03.06.36|team30|OP2|0|2
T_0000442|50024271|2018-07-19 01:03:54|19-07-2018 02.01.24|team33|OP2|0|3
T_0000443|50028714|2018-03-14 03:39:27|14-03-2018 04.24.21|team56|OP2|0|3
T_0000444|50024185|2018-01-31 17:11:50|31-01-2018 17.48.24|team78|OP2|0|2
T_0000445|50023172|2018-03-30 00:41:14|30/03/2018 01:20:00|team68|OP1|0|2
T_0000446|50041970|2018-01-13 09:55:44|13-01-2018 10.55.01|team34|OP2|0|2
T_0000447|50010409|2018-02-28 21:29:14|28-02-2018 22.10.44|team30|OP2|0|3
T_0000448|50040975|2018-05-24 20:29:34|24-05-2018 21.24.01|team48|OP2|1|3
T_0000449|50021345|2018-10-22 00:25:49|22/10/2018 01:05:43|team34|OP1|0|2
T_0000450|50033374|2018-03-27 23:37:53|28-03-2018 00.18.18|team68|OP2|0|2
T_0000451|50038138|2018-05-03 04:29:28|03-05-2018 05.27.26|team68|OP2|0|3
T_0000452|50015596|2018-04-15 00:29:56|15-04-2018 01.28.07|team28|OP2|0|2
T_0000453|50040989|2018-03-01 20:05:44|01/03/2018 20:48:40|team33|OP1|0|3
T_0000454|50043279|2018-02-07 14:31:42|07/02/2018 15:22:35|team78|OP1|1|3
T_0000455|50002360|2018-06-12 09:42:15|12-06-2018 10.22.27|team48|OP2|0|3
T_0000456|50031189|2018-06-19 04:41:09|19/06/2018 05:12:02|team90|OP1|0|3
T_0000457|50001960|2018-06-26 15:47:45||team34|OP2|0|2
T_0000458|50007942|2018-08-04 21:29:28|04-08-2018 22.17.42|team48|OP2|0|3
T_0000459|50023961|2018-10-10 16:36:58|10-10-2018 17.23.34|team48|OP2|1|3
T_0000460|50018281|2018-12-23 03:13:21|23/12/2018 03:49:25|team33|OP1|1|3
T_0000461|50020921|2018-03-28 00:27:39|28/03/2018 01:19:31|team34|OP1|1|3
T_0000462|50008856|2018-02-03 22:49:09|03-02-2018 23.42.02|team90|OP2|0|2
T_0000463|50021463|2018-10-15 08:54:27|15/10/2018 09:42:37|team34|OP1|0|3
T_0000464|50004689|2018-10-22 14:21:26|22-10-2018 15.18.58|team33|OP2|0|2
T_0000465|50013303|2018-07-16 10:08:10|16-07-2018 10.41.39|team68|OP2|0|2
T_0000466|50037922|2018-08-08 08:15:24|08/08/2018 08:46:02|team78|OP1|0|2
T_0000467|50032234|2018-12-13 11:03:38|13/12/2018 11:39:42|team28|OP1|0|3
T_0000468|50047666|2018-02-18 08:58:58||team68|OP2|0|3
T_0000469|50043778|2018-03-13 20:25:13|13/03/2018 21:15:00|team28|OP1|0|3
T_0000470|50014237|2018-09-17 09:25:03|17-09-2018 10.11.05|team48|OP2|0|2
T_0000471|50033989|2018-10-13 01:22:54|13/10/2018 02:21:46|team48|OP1|0|2
T_0000472|50026989|2018-03-03 09:10:36||team33|OP1|1|3
T_0000473|50004075|2018-05-31 19:32:51|31-05-2018 20.26.51|team28|OP2|0|3
T_0000474|50006191|2018-09-02 19:39:31|02-09-2018 20.14.03|team34|OP2|1|3
T_0000475|50021432|2018-09-14 06:44:06|14/09/2018 07:32:45|team56|OP1|0|2
T_0000476|50026574|2018-01-24 00:43:24|24/01/2018 01:14:54|team30|OP1|1|3
T_0000477|50004075|2018-05-31 19:40:14|31-05-2018 20.10.29|team68|OP2|0|3
T_0000478|50008436|2018-03-25 12:02:06|25/03/2018 13:00:15|team48|OP1|0|3
T_0000479|50044283|2018-03-09 01:55:49|09-03-2018 02.28.28|team48|OP2|1|3
T_0000480|50016289|2018-07-29 14:43:12|29-07-2018 15.13.35|team48|OP2|0|2
T_0000481|50004025|2018-12-05 00:38:53|05-12-2018 01.19.26|team30|OP2|1|3
T_0000482|50012342|2018-05-11 03:43:35|11-05-2018 04.15.20|team28|OP2|0|1
T_0000483|50010943|2018-06-05 12:08:30|05/06/2018 13:07:00|team90|OP1|1|3
T_0000484|50018967|2018-12-11 14:43:05|11/12/2018 15:30:07|team78|OP1|0|1
T_0000485|50043816|2018-06-23 05:25:40|23-06-2018 06.04.09|team30|OP2|0|3
T_0000486|50049763|2018-08-24 14:41:56|24-08-2018 15.28.37|team33|OP2|0|2
T_0000487|50003535|2018-03-21 06:09:37|21-03-2018 06.53.48|team30|OP2|0|2
T_0000488|50013687|2018-06-14 18:55:10|14-06-2018 19.50.33|team68|OP2|0|1
T_0000489|50034741|2018-12-17 04:55:04|17-12-2018 05.53.45|team28|OP2|0|1
T_0000490|50049318|2018-09-17 12:30:25|17-09-2018 13.18.59|team56|OP2|0|3
T_0000491|50045971|2018-04-22 00:42:35|22-04-2018 01.38.15|team30|OP2|0|2
T_0000492|50033319|2018-11-10 16:39:15|10-11-2018 17.32.18|team33|OP2|1|3
T_0000493|50003339|2018-01-26 07:29:03|26-01-2018 08.07.54|team56|OP2|0|3
T_0000494|50005103|2018-05-12 23:37:19|13-05-2018 00.21.59|team56|OP2|0|3
T_0000495|50025401|2018-11-25 06:19:31|25/11/2018 07:10:34|team33|OP1|1|3
T_0000496|50023456|2018-07-07 01:48:59|07-07-2018 02.29.44|team78|OP2|0|2
T_0000497|50046205|2018-06-06 09:39:53|06/06/2018 10:20:29|team68|OP1|0|2
T_0000498|50021071|2018-11-30 07:41:52|30-11-2018 08.21.10|team48|OP2|0|3
T_0000499|50004884|2018-10-21 01:55:09|21/10/2018 02:38:55|team34|OP1|0|2
T_0000500|50018641|2018-04-17 11:37:44|17/04/2018 12:24:42|team33|OP1|0|1
T_0000501|50013724|2018-11-04 16:18:01|04/11/2018 17:07:03|team34|OP1|0|2
T_0000502|50034646|2018-12-12 16:29:09||team78|OP1|0|1
T_0000503|50046180|2018-07-05 12:23:54|05/07/2018 13:10:20|team90|OP1|0|3
T_0000504|50016399|2018-09-30 23:49:22|01-10-2018 00.31.06|team28|OP2|0|3
T_0000505|50001981|2018-03-20 05:41:44|20-03-2018 06.39.08|team28|OP2|0|2
T_0000506|50006962|2018-07-29 04:08:34|29-07-2018 05.06.33|team90|OP2|0|2
T_0000507|50008008|2018-12-11 19:50:47|11-12-2018 20.49.01|team34|OP2|0|2
T_0000508|50016787|2018-06-09 07:20:23|09/06/2018 07:52:44|team30|OP1|0|1
T_0000509|50007656|2018-05-09 08:26:32|09-05-2018 09.25.43|team34|OP2|1|3
T_0000510|50022147|2018-12-15 17:16:28|15-12-2018 18.10.08|team90|OP2|1|3
T_0000511|50010099|2018-08-17 16:17:22|17/08/2018 17:08:22|team33|OP1|0|2
T_0000512|50024912|2018-03-14 17:54:27|14-03-2018 18.40.16|team78|OP2|0|2
T_0000513|50034390|2018-07-19 17:12:43|19/07/2018 18:01:36|team56|OP1|0|3
T_0000514|50038131|2018-10-22 00:00:00|22-10-2018 00.38.03|team68|OP2|0|3
T_0000515|50032960|2018-08-24 19:19:52|24-08-2018 19.50.06|team48|OP2|0|3
T_0000516|50011580|2018-06-05 22:33:47|05-06-2018 23.20.14|team33|OP2|0|2
T_0000517|50029084|2018-11-30 08:10:44|30-11-2018 08.58.35|team56|OP2|1|3
T_0000518|50000371|2018-01-16 00:13:30|16-01-2018 00.54.28|team56|OP2|0|2
T_0000519|50024618|2018-05-25 19:35:59|25/05/2018 20:20:29|team30|OP1|0|3
T_0000520|50007635|2018-07-29 18:56:36|29-07-2018 19.46.23|team56|OP2|1|3
T_0000521|50010403|2018-12-08 01:27:02|08-12-2018 02.12.22|team68|OP2|0|3
T_0000522|50028111|2018-06-27 03:38:06||team30|OP2|0|2
T_0000523|50044935|2018-08-04 11:00:15|04/08/2018 11:35:11|team78|OP1|1|3
T_0000524|50027740|2018-06-03 00:05:41|03-06-2018 00.38.34|team56|OP2|1|3
T_0000525|50004499|2018-04-02 00:05:55||team28|OP2|1|3
T_0000526|50013429|2018-07-26 15:11:08||team34|OP1|0|2
T_0000527|50036430|2018-06-24 04:04:58|24-06-2018 04.36.07|team90|OP2|0|1
T_0000528|50043264|2018-03-07 21:09:36|07-03-2018 21.50.32|team78|OP2|0|2
T_0000529|50013731|2018-09-21 00:42:29|21/09/2018 01:41:30|team33|OP1|1|3
T_0000530|50045669|2018-07-03 16:45:13|03/07/2018 17:25:19|team30|OP1|0|3
T_0000531|50023980|2018-01-31 01:32:45|31-01-2018 02.06.15|team68|OP2|0|3
T_0000532|50022524|2018-11-25 05:45:54|25/11/2018 06:24:11|team48|OP1|0|3
T_0000533|50041639|2018-04-07 16:58:23|07/04/2018 17:28:40|team68|OP1|0|2
T_0000534|50048729|2018-02-07 20:12:07|07/02/2018 20:59:30|team30|OP1|0|2
T_0000535|50043535|2018-10-03 09:53:47|03-10-2018 10.35.00|team78|OP2|0|3
T_0000536|50021342|2018-03-18 15:30:16|18-03-2018 16.00.41|team34|OP2|0|2
T_0000537|50007593|2018-05-28 15:16:53|28/05/2018 15:59:18|team78|OP1|0|3
T_0000538|50023978|2018-09-15 15:53:27||team28|OP1|0|3
T_0000539|50029538|2018-12-08 07:14:47|08-12-2018 07.55.01|team34|OP2|0|2
T_0000540|50039025|2018-07-09 14:40:24|09-07-2018 15.39.45|team56|OP2|0|2
T_0000541|50018169|2018-08-12 05:24:59|12/08/2018 05:55:13|team56|OP1|0|2
T_0000542|50023971|2018-01-16 19:19:08|16-01-2018 19.51.29|team56|OP2|0|2
T_0000543|50006083|2018-09-10 10:16:54|10-09-2018 11.14.34|team33|OP2|0|3
T_0000544|50005325|2018-05-29 14:23:19|29/05/2018 15:05:17|team48|OP1|0|3
T_0000545|50006784|2018-08-19 00:34:05|19/08/2018 01:16:20|team28|OP1|0|3
T_0000546|50023649|2018-09-20 13:43:59|20-09-2018 14.38.11|team68|OP2|0|2
T_0000547|50044015|2018-07-19 12:50:57|19-07-2018 13.41.05|team90|OP2|0|1
T_0000548|50019476|2018-05-17 08:58:01|17/05/2018 09:47:31|team33|OP1|0|2
T_0000549|50036843|2018-05-15 22:35:18|15/05/2018 23:19:29|team56|OP1|0|2
T_0000550|50012830|2018-07-21 03:07:15|21-07-2018 04.03.18|team48|OP2|0|2
T_0000551|50004266|2018-08-26 12:34:07|26/08/2018 13:06:30|team48|OP1|1|3
T_0000552|50047275|2018-02-11 08:38:45|11/02/2018 09:13:34|team78|OP1|0|2
T_0000553|50030813|2018-05-20 16:08:33|20/05/2018 16:57:37|team56|OP1|0|3
T_0000554|50009767|2018-12-30 01:23:02|30/12/2018 02:10:34|team78|OP1|0|3
T_0000555|50004650|2018-02-05 17:42:41|05/02/2018 18:33:10|team48|OP1|0|3
T_0000556|50005155|2018-09-13 17:45:33|13-09-2018 18.20.42|team28|OP2|0|3
T_0000557|50011141|2018-04-11 22:36:32||team30|OP2|0|3
T_0000558|50031726|2018-02-12 15:35:25|12-02-2018 16.35.16|team68|OP2|0|2
T_0000559|50036449|2018-11-13 00:49:49|13/11/2018 01:30:10|team28|OP1|0|3
T_0000560|50025232|2018-04-11 22:31:02|11/04/2018 23:08:10|team68|OP1|1|3
T_0000561|50002144|2018-04-30 19:22:12|30-04-2018 20.17.16|team90|OP2|0|3
T_0000562|50002482|2018-04-06 05:58:23|06/04/2018 06:48:38|team56|OP1|0|2
T_0000563|50040781|2018-10-05 03:15:20|05-10-2018 03.59.43|team48|OP2|0|2
T_0000564|50013021|2018-08-27 04:39:24|27-08-2018 05.10.32|team56|OP2|0|2
T_0000565|50023409|2018-08-16 09:12:49|16/08/2018 09:55:53|team68|OP1|0|2
T_0000566|50016277|2018-11-19 16:29:03|19/11/2018 17:05:30|team78|OP1|0|3
T_0000567|50047809|2018-10-30 23:39:30|31/10/2018 00:21:37|team90|OP1|0|3
T_0000568|50007583|2018-08-13 00:46:56|13-08-2018 01.25.37|team90|OP2|0|2
T_0000569|50034420|2018-06-14 19:17:47||team28|OP2|0|3
T_0000570|50005725|2018-10-30 05:40:46|30-10-2018 06.36.01|team34|OP2|0|2
T_0000571|50049680|2018-12-14 06:37:26|14/12/2018 07:26:06|team30|OP1|0|3
T_0000572|50045213|2018-05-05 19:57:24||team68|OP2|0|3
T_0000573|50028216|2018-11-12 15:55:29|12-11-2018 16.28.42|team30|OP2|0|3
T_0000574|50041167|2018-07-02 08:48:24|02-07-2018 09.47.52|team30|OP2|0|3
T_0000575|50036874|2018-03-15 08:26:30|15/03/2018 09:17:02|team56|OP1|1|3
T_0000576|50015190|2018-12-24 15:44:38|24-12-2018 16.30.39|team48|OP2|0|2
T_0000577|50022111|2018-05-13 02:08:49|13/05/2018 03:00:45|team33|OP1|0|1
T_0000578|50044913|2018-06-20 11:25:23|20-06-2018 12.03.43|team90|OP2|0|3
T_0000579|50019395|2018-10-19 12:56:11|19-10-2018 13.36.12|team48|OP2|0|2
T_0000580|50029958|2018-04-11 05:55:24|11/04/2018 06:31:50|team28|OP1|0|2
T_0000581|50026193|2018-10-27 01:50:14||team56|OP2|0|1
T_0000582|50000853|2018-06-23 16:40:39|23-06-2018 17.20.33|team34|OP2|0|3
T_0000583|50000230|2018-09-13 18:34:32|13-09-2018 19.18.40|team68|OP2|0|3
T_0000584|50018127|2018-04-17 13:39:30|17/04/2018 14:11:16|team33|OP1|0|2
T_0000585|50001436|2018-01-11 14:47:18|11/01/2018 15:38:49|team33|OP1|0|2
T_0000586|50020999|2018-12-28 06:57:08|28/12/2018 07:43:57|team78|OP1|0|2
T_0000587|50021998|2018-09-02 14:00:55|02/09/2018 15:00:21|team34|OP1|0|3
T_0000588|50034558|2018-09-23 02:57:01|23-09-2018 03.49.28|team28|OP2|0|1
T_0000589|50037292|2018-11-06 14:01:18|06-11-2018 14.59.51|team33|OP2|0|3
T_0000590|50048039|2018-06-14 02:15:22|14/06/2018 03:01:42|team28|OP1|1|3
T_0000591|50025781|2018-06-25 16:09:10|25-06-2018 16.40.11|team34|OP2|1|3
T_0000592|50034462|2018-10-14 06:18:01|14/10/2018 07:11:51|team48|OP1|0|3
T_0000593|50033411|2018-08-06 04:55:22|06-08-2018 05.54.12|team78|OP2|0|2
T_0000594|50041819|2018-01-29 13:45:37|29/01/2018 14:42:52|team56|OP1|0|2
T_0000595|50033130|2018-07-05 06:52:48|05-07-2018 07.33.03|team30|OP2|0|2
T_0000596|50010384|2018-11-07 12:59:22|07-11-2018 13.29.56|team28|OP2|0|3
T_0000597|50046106|2018-01-09 11:12:24|09-01-2018 12.02.33|team90|OP2|0|1
T_0000598|50046939|2018-05-12 07:14:01|12-05-2018 07.50.14|team68|OP2|0|3
T_0000599|50049357|2018-12-30 13:01:10|30-12-2018 13.53.11|team48|OP2|0|1
T_0000600|50026291|2018-01-26 21:19:07|26/01/2018 22:00:23|team28|OP1|0|2
T_0000601|50010419|2018-06-13 01:06:38|13/06/2018 01:49:38|team56|OP1|0|1
T_0000602|50011444|2018-04-03 21:14:49|03-04-2018 21.51.50|team28|OP2|0|1
T_0000603|50036483|2018-11-08 01:36:27|08/11/2018 02:29:30|team56|OP1|0|3
T_0000604|50025050|2018-04-13 11:16:06|13-04-2018 12.03.45|team56|OP2|0|2
T_0000605|50000030|2018-04-22 02:11:22|22/04/2018 03:05:11|team30|OP1|0|3
T_0000606|50035703|2018-02-17 16:08:29||team78|OP2|0|1
T_0000607|50043081|2018-12-09 04:24:34|09/12/2018 05:04:46|team28|OP1|1|3
T_0000608|50004940|2018-07-17 12:24:00|17-07-2018 12.56.52|team78|OP2|0|1
T_0000609|50027939|2018-08-19 09:20:12|19/08/2018 10:04:37|team30|OP1|0|2
T_0000610|50020328|2018-06-05 17:12:02|05/06/2018 18:00:52|team68|OP1|0|3
